"RENALDO",4.0e-03
"MARCELLUS",4.0e-03
"LUCIUS",4.0e-03
"LESLEY",4.0e-03
"KRISTOFER",4.0e-03
"BOYCE",4.0e-03
"BENTON",4.0e-03
"MAN",4.0e-03
"KASEY",4.0e-03
"JEWELL",4.0e-03
"HAYDEN",4.0e-03
"HARLAND",4.0e-03
"ARNOLDO",4.0e-03
"RUEBEN",4.0e-03
"LEANDRO",4.0e-03
"KRAIG",4.0e-03
"JERRELL",4.0e-03
"JEROMY",4.0e-03
"HOBERT",4.0e-03
"CEDRICK",4.0e-03
"ARLIE",4.0e-03
"WINFORD",4.0e-03
"WALLY",4.0e-03
"PATRICIA",4.0e-03
"LUIGI",4.0e-03
"KENETH",4.0e-03
"JACINTO",4.0e-03
"GRAIG",4.0e-03
"FRANKLYN",4.0e-03
"EDMUNDO",4.0e-03
"SID",4.0e-03
"PORTER",4.0e-03
"LEIF",4.0e-03
"LAUREN",4.0e-03
"JERAMY",4.0e-03
"ELISHA",4.0e-03
"BUCK",4.0e-03
"WILLIAN",4.0e-03
"VINCENZO",4.0e-03
"SHON",4.0e-03
"MICHAL",4.0e-03
"LYNWOOD",4.0e-03
"LINDSAY",4.0e-03
"JEWEL",4.0e-03
"JERE",4.0e-03
"HAI",4.0e-03
"ELDEN",4.0e-03
"DORSEY",4.0e-03
"DARELL",4.0e-03
"BRODERICK",4.0e-03
"ALONSO",4.0e-03
