"Cobble",1.0e-03
"Cobbs",4.0e-03
"Coble",4.0e-03
"Cobos",2.0e-03
"Coburn",5.0e-03
"Coca",1.0e-03
"Cochran",0.02
"Cochrane",3.0e-03
"Cockburn",1.0e-03
"Cockerham",2.0e-03
"Cockrell",4.0e-03
"Cockrum",1.0e-03
"Coco",1.0e-03
"Coddington",1.0e-03
"Coder",1.0e-03
"Cody",8.0e-03
"Coe",5.0e-03
"Coelho",1.0e-03
"Coello",1.0e-03
"Coen",1.0e-03
"Cofer",2.0e-03
"Coffee",2.0e-03
"Coffelt",1.0e-03
"Coffey",0.01
"Coffield",1.0e-03
"Coffin",4.0e-03
"Coffman",0.01
"Cofield",2.0e-03
"Cogan",1.0e-03
"Cogar",1.0e-03
"Cogburn",1.0e-03
"Cogdell",1.0e-03
"Cogdill",1.0e-03
"Coger",1.0e-03
"Coggin",1.0e-03
"Coggins",3.0e-03
"Coghill",1.0e-03
"Coghlan",1.0e-03
"Cogswell",1.0e-03
"Cohan",1.0e-03
"Cohee",1.0e-03
"Cohen",0.03
"Cohn",3.0e-03
"Cohrs",1.0e-03
"Coil",1.0e-03
"Coke",1.0e-03
"Coker",9.0e-03
"Cokley",1.0e-03
"Cola",1.0e-03
"Colangelo",1.0e-03
"Colbert",9.0e-03
"Colburn",4.0e-03
"Colby",5.0e-03
"Colclough",1.0e-03
"Coldiron",1.0e-03
"Coldwell",1.0e-03
"Cole",0.08
"Colegrove",1.0e-03
"Colella",2.0e-03
"Coleman",0.09
"Coles",6.0e-03
"Coletti",1.0e-03
"Coley",7.0e-03
"Colgan",1.0e-03
"Colin",1.0e-03
"Coll",1.0e-03
"Collado",3.0e-03
"Collar",1.0e-03
"Collard",2.0e-03
"Collazo",5.0e-03
"Collett",2.0e-03
"Collette",2.0e-03
"Colletti",1.0e-03
"Colley",3.0e-03
"Collie",1.0e-03
"Collier",0.02
"Colligan",1.0e-03
"Collin",1.0e-03
"Collings",1.0e-03
"Collins",0.13
"Collinson",1.0e-03
"Collinsworth",1.0e-03
"Collis",1.0e-03
"Collison",1.0e-03
"Collman",1.0e-03
"Collum",1.0e-03
"Colman",2.0e-03
"Colmenero",1.0e-03
"Colombo",1.0e-03
"Colon",0.02
"Colorado",1.0e-03
"Colosimo",1.0e-03
"Colquitt",1.0e-03
"Colson",4.0e-03
"Colston",2.0e-03
"Colter",2.0e-03
"Colton",2.0e-03
"Colucci",2.0e-03
"Columbus",1.0e-03
"Colunga",2.0e-03
"Colvard",1.0e-03
"Colvin",8.0e-03
"Colwell",3.0e-03
"Colyer",1.0e-03
"Comacho",1.0e-03
"Combest",1.0e-03
"Combs",0.02
"Comeau",2.0e-03
"Comeaux",3.0e-03
"Comer",6.0e-03
"Comerford",1.0e-03
"Comes",1.0e-03
"Comfort",1.0e-03
"Commander",1.0e-03
"Commons",1.0e-03
"Como",1.0e-03
"Compo",1.0e-03
"Compos",1.0e-03
"Compton",0.01
"Comstock",4.0e-03
"Conant",2.0e-03
"Conard",1.0e-03
"Conatser",1.0e-03
"Conaway",3.0e-03
"Conboy",1.0e-03
"Concannon",1.0e-03
"Concepcion",3.0e-03
"Conde",2.0e-03
"Conder",1.0e-03
"Condie",1.0e-03
"Condit",1.0e-03
"Condon",4.0e-03
"Condrey",1.0e-03
"Condron",1.0e-03
"Cone",4.0e-03
"Conerly",1.0e-03
"Coney",2.0e-03
"Confer",1.0e-03
"Conforti",1.0e-03
"Congdon",1.0e-03
"Conger",3.0e-03
"Coniglio",1.0e-03
"Conkle",1.0e-03
"Conklin",9.0e-03
"Conkling",1.0e-03
"Conlan",1.0e-03
"Conley",0.02
"Conlin",1.0e-03
"Conlon",2.0e-03
"Conn",8.0e-03
"Connally",1.0e-03
"Connell",7.0e-03
"Connelly",7.0e-03
"Conner",0.02
"Conners",3.0e-03
"Connery",1.0e-03
"Connolly",9.0e-03
"Connor",0.01
"Connors",7.0e-03
"Conover",3.0e-03
"Conrad",0.01
"Conroy",6.0e-03
"Considine",1.0e-03
"Constable",1.0e-03
"Constance",1.0e-03
"Constant",2.0e-03
"Constantine",2.0e-03
"Constantino",1.0e-03
"Conte",3.0e-03
"Conti",4.0e-03
"Contreras",0.02
"Converse",2.0e-03
"Convery",1.0e-03
"Conway",0.01
"Conwell",2.0e-03
"Conyers",3.0e-03
"Coogan",1.0e-03
"Cook",0.12
"Cooke",0.01
"Cooks",4.0e-03
"Cooksey",3.0e-03
"Cookson",1.0e-03
"Cool",2.0e-03
"Cooley",0.01
"Coolidge",1.0e-03
"Coombs",3.0e-03
"Coomer",2.0e-03
"Coomes",1.0e-03
"Coon",7.0e-03
"Cooney",4.0e-03
"Coonrod",1.0e-03
"Coons",3.0e-03
"Coop",1.0e-03
"Cooper",0.11
"Cooperman",1.0e-03
"Coots",1.0e-03
"Coover",1.0e-03
"Copas",1.0e-03
"Cope",8.0e-03
"Copeland",0.02
"Copenhaver",1.0e-03
"Copes",1.0e-03
"Copher",1.0e-03
"Copland",1.0e-03
"Copley",3.0e-03
"Coplin",1.0e-03
"Copp",1.0e-03
"Coppa",1.0e-03
"Coppage",1.0e-03
"Coppedge",1.0e-03
"Copper",2.0e-03
"Coppin",1.0e-03
"Coppinger",1.0e-03
"Copple",1.0e-03
"Coppock",1.0e-03
"Coppola",3.0e-03
"Cora",1.0e-03
"Corbeil",1.0e-03
"Corbett",0.01
"Corbin",0.01
"Corbitt",3.0e-03
"Corbo",1.0e-03
"Corby",1.0e-03
"Corchado",1.0e-03
"Corcoran",6.0e-03
"Cordeiro",2.0e-03
"Cordell",4.0e-03
"Corder",2.0e-03
"Cordero",8.0e-03
"Cordes",2.0e-03
"Cordle",1.0e-03
"Cordoba",1.0e-03
"Cordon",1.0e-03
"Cordova",0.01
"Cordray",1.0e-03
"Core",2.0e-03
"Corea",1.0e-03
"Corey",6.0e-03
"Coria",1.0e-03
"Coriell",1.0e-03
"Cork",2.0e-03
"Corker",1.0e-03
"Corkery",1.0e-03
"Corl",1.0e-03
"Corle",1.0e-03
"Corlett",1.0e-03
"Corlew",1.0e-03
"Corley",8.0e-03
"Corliss",2.0e-03
"Cormack",1.0e-03
"Corman",1.0e-03
"Cormier",8.0e-03
"Corn",2.0e-03
"Cornejo",2.0e-03
"Cornelison",1.0e-03
"Cornelius",7.0e-03
"Cornell",8.0e-03
"Corner",1.0e-03
"Cornett",9.0e-03
"Cornette",1.0e-03
"Corning",1.0e-03
"Cornish",5.0e-03
"Cornman",1.0e-03
"Corns",1.0e-03
"Cornwall",1.0e-03
"Cornwell",5.0e-03
"Corona",7.0e-03
"Coronado",6.0e-03
"Coronel",1.0e-03
"Corp",1.0e-03
"Corpus",1.0e-03
"Corpuz",1.0e-03
"Corr",1.0e-03
"Corrado",1.0e-03
"Corral",3.0e-03
"Corrales",2.0e-03
"Correa",0.01
"Correia",3.0e-03
"Correll",2.0e-03
"Corrigan",3.0e-03
"Corriveau",2.0e-03
"Corry",1.0e-03
"Corsi",1.0e-03
"Corso",2.0e-03
"Corson",2.0e-03
"Cort",1.0e-03
"Cortes",8.0e-03
"Cortese",1.0e-03
"Cortez",0.02
"Cortina",1.0e-03
"Cortinas",1.0e-03
"Cortright",1.0e-03
"Corum",1.0e-03
"Corvin",1.0e-03
"Corwin",3.0e-03
"Cory",2.0e-03
"Cosby",4.0e-03
"Cosentino",1.0e-03
"Cosenza",1.0e-03
"Cosey",1.0e-03
"Cosgrove",3.0e-03
"Cosme",2.0e-03
"Cosner",1.0e-03
"Cosper",2.0e-03
"Coss",1.0e-03
"Cossette",1.0e-03
"Cossey",1.0e-03
"Cost",1.0e-03
"Costa",0.01
"Costales",1.0e-03
"Costantino",1.0e-03
"Costanza",1.0e-03
"Costanzo",1.0e-03
"Costas",1.0e-03
"Costello",0.01
"Coster",1.0e-03
"Costigan",1.0e-03
"Costilla",1.0e-03
"Costillo",1.0e-03
"Costin",1.0e-03
"Costner",1.0e-03
"Coston",2.0e-03
"Cota",4.0e-03
"Cote",0.01
"Cothern",1.0e-03
"Cothran",3.0e-03
"Cothren",1.0e-03
"Cotner",1.0e-03
"Coto",1.0e-03
"Cotta",1.0e-03
"Cotten",2.0e-03
"Cotter",4.0e-03
"Cottingham",2.0e-03
"Cottle",2.0e-03
"Cottman",1.0e-03
"Cotto",2.0e-03
"Cotton",0.01
"Cottone",1.0e-03
"Cottrell",6.0e-03
"Cottrill",1.0e-03
"Couch",0.01
"Couey",1.0e-03
"Coughlan",1.0e-03
"Coughlin",5.0e-03
"Coulombe",2.0e-03
"Coulson",2.0e-03
"Coulston",1.0e-03
"Coulter",8.0e-03
"Council",4.0e-03
"Countess",1.0e-03
"Countryman",1.0e-03
"Counts",4.0e-03
"Cournoyer",1.0e-03
"Coursey",1.0e-03
"Courson",2.0e-03
"Court",1.0e-03
"Courtemanche",1.0e-03
"Courter",1.0e-03
"Courtney",0.01
"Courtois",1.0e-03
"Courtright",1.0e-03
"Courts",1.0e-03
"Courville",1.0e-03
"Coury",1.0e-03
"Cousar",1.0e-03
"Cousin",2.0e-03
"Cousins",4.0e-03
"Coutee",1.0e-03
"Couto",1.0e-03
"Coutu",1.0e-03
"Couture",6.0e-03
"Covarrubias",2.0e-03
"Covell",1.0e-03
"Cover",2.0e-03
"Covert",3.0e-03
"Covey",3.0e-03
"Covin",1.0e-03
"Covington",0.01
"Cowan",0.01
"Cowans",1.0e-03
"Coward",3.0e-03
"Cowart",4.0e-03
"Cowden",1.0e-03
"Cowell",3.0e-03
"Cowen",2.0e-03
"Cowger",1.0e-03
"Cowgill",1.0e-03
"Cowherd",1.0e-03
"Cowie",1.0e-03
"Cowles",3.0e-03
"Cowley",3.0e-03
"Cowling",1.0e-03
"Cowman",1.0e-03
"Cox",0.11
"Coy",5.0e-03
"Coyer",1.0e-03
"Coyle",6.0e-03
"Coyne",3.0e-03
"Cozad",1.0e-03
"Cozart",2.0e-03
"Crabb",2.0e-03
"Crabill",1.0e-03
"Crabtree",0.01
"Cracraft",1.0e-03
"Craddock",3.0e-03
"Crader",1.0e-03
"Craft",0.01
"Crafton",2.0e-03
"Crafts",1.0e-03
"Craig",0.03
"Craighead",1.0e-03
"Crain",7.0e-03
"Craine",1.0e-03
"Cram",1.0e-03
"Cramer",0.01
"Crampton",1.0e-03
"Crandall",7.0e-03
"Crandell",2.0e-03
"Crane",0.01
"Craner",1.0e-03
"Craney",1.0e-03
"Cranford",3.0e-03
"Crank",1.0e-03
"Cranmer",1.0e-03
"Cranor",1.0e-03
"Cranston",1.0e-03
"Crary",1.0e-03
"Crase",1.0e-03
"Crass",1.0e-03
"Craven",6.0e-03
"Cravens",2.0e-03
"Craver",2.0e-03
"Crawford",0.06
"Crawley",5.0e-03
"Cray",1.0e-03
"Crayton",3.0e-03
"Creager",1.0e-03
"Creagh",1.0e-03
"Creamer",3.0e-03
"Creasey",1.0e-03
"Creasman",1.0e-03
"Creason",1.0e-03
"Creasy",1.0e-03
"Credle",1.0e-03
"Cree",1.0e-03
"Creech",6.0e-03
"Creed",2.0e-03
"Creek",1.0e-03
"Creekmore",2.0e-03
"Creel",3.0e-03
"Creger",1.0e-03
"Creighton",3.0e-03
"Cremeans",1.0e-03
"Crenshaw",7.0e-03
"Crepeau",1.0e-03
"Crespin",1.0e-03
"Crespo",5.0e-03
"Cress",2.0e-03
"Cressey",1.0e-03
"Cresswell",1.0e-03
"Creswell",1.0e-03
"Crew",1.0e-03
"Crews",9.0e-03
"Cribb",1.0e-03
"Cribbs",2.0e-03
"Crichton",1.0e-03
"Crick",1.0e-03
"Criddle",1.0e-03
"Crider",4.0e-03
"Crigger",1.0e-03
"Crigler",1.0e-03
"Crim",2.0e-03
"Crimmins",1.0e-03
"Criner",1.0e-03
"Cripe",1.0e-03
"Crippen",1.0e-03
"Cripps",1.0e-03
"Crisler",1.0e-03
"Crisman",1.0e-03
"Crisp",6.0e-03
"Crispin",1.0e-03
"Criss",2.0e-03
"Crissman",1.0e-03
"Crist",4.0e-03
"Cristobal",1.0e-03
"Criswell",3.0e-03
"Critchfield",1.0e-03
"Critchlow",1.0e-03
"Crites",2.0e-03
"Crittenden",3.0e-03
"Crittendon",1.0e-03
"Crivello",1.0e-03
"Croce",1.0e-03
"Crochet",1.0e-03
"Crocker",9.0e-03
"Crockett",0.01
"Crofoot",1.0e-03
"Croft",6.0e-03
"Crofts",1.0e-03
"Croker",1.0e-03
"Croley",1.0e-03
"Croll",1.0e-03
"Cromartie",1.0e-03
"Cromer",4.0e-03
"Crompton",1.0e-03
"Cromwell",4.0e-03
"Cron",1.0e-03
"Cronan",1.0e-03
"Crone",1.0e-03
"Cronin",6.0e-03
"Cronk",2.0e-03
"Crook",6.0e-03
"Crooker",1.0e-03
"Crooks",4.0e-03
"Croom",2.0e-03
"Crooms",1.0e-03
"Cropper",2.0e-03
"Crosby",0.01
"Crose",1.0e-03
"Crosier",1.0e-03
"Croskey",1.0e-03
"Crosland",1.0e-03
"Crosley",1.0e-03
"Cross",0.03
"Crossen",1.0e-03
"Crossett",1.0e-03
"Crossland",2.0e-03
"Crossley",2.0e-03
"Crosslin",1.0e-03
"Crossman",2.0e-03
"Crosson",1.0e-03
"Crosswhite",1.0e-03
"Croteau",4.0e-03
"Crothers",1.0e-03
"Crotts",1.0e-03
"Crotty",1.0e-03
"Crouch",0.01
"Crouse",5.0e-03
"Crow",0.01
"Crowder",9.0e-03
"Crowe",0.01
"Crowell",7.0e-03
"Crowl",1.0e-03
"Crowley",0.01
"Crown",1.0e-03
"Crownover",1.0e-03
"Crowson",1.0e-03
"Crowther",1.0e-03
"Croxton",1.0e-03
"Croy",2.0e-03
"Croyle",1.0e-03
"Crozier",2.0e-03
"Cruce",1.0e-03
"Cruickshank",1.0e-03
"Cruise",2.0e-03
"Crum",0.01
"Crumb",1.0e-03
"Crumble",1.0e-03
"Crumbley",1.0e-03
"Crume",1.0e-03
"Crumley",2.0e-03
"Crump",8.0e-03
"Crumpler",1.0e-03
"Crumpton",2.0e-03
"Crumrine",1.0e-03
"Crunk",1.0e-03
"Cruse",3.0e-03
"Crutcher",4.0e-03
"Crutchfield",4.0e-03
"Cruz",0.07
"Cryer",1.0e-03
"Crystal",1.0e-03
"Cuadra",1.0e-03
"Cuadrado",1.0e-03
"Cubbage",1.0e-03
"Cuccia",1.0e-03
"Cudd",1.0e-03
"Cuddy",1.0e-03
"Cude",1.0e-03
"Cudjoe",1.0e-03
"Cudney",1.0e-03
"Cue",1.0e-03
"Cuellar",5.0e-03
"Cueto",1.0e-03
"Cueva",1.0e-03
"Cuevas",0.01
"Cuff",1.0e-03
"Cuffee",1.0e-03
"Cuffie",1.0e-03
"Culberson",1.0e-03
"Culbert",1.0e-03
"Culbertson",4.0e-03
"Culbreath",1.0e-03
"Culbreth",1.0e-03
"Cull",1.0e-03
"Cullen",7.0e-03
"Cullens",1.0e-03
"Culler",2.0e-03
"Culley",1.0e-03
"Culligan",1.0e-03
"Cullinan",1.0e-03
"Cullins",1.0e-03
"Cullison",1.0e-03
"Cullum",1.0e-03
"Cully",1.0e-03
"Culp",5.0e-03
"Culpepper",5.0e-03
"Culver",7.0e-03
"Cumberbatch",1.0e-03
"Cumberland",1.0e-03
"Cumbie",1.0e-03
"Cumming",2.0e-03
"Cummingham",1.0e-03
"Cummings",0.03
"Cummins",9.0e-03
"Cundiff",2.0e-03
"Cuneo",1.0e-03
"Cunha",1.0e-03
"Cunniff",1.0e-03
"Cunningham",0.05
"Cuomo",2.0e-03
"Cupp",3.0e-03
"Cupples",1.0e-03
"Cupps",1.0e-03
"Curci",1.0e-03
"Curcio",1.0e-03
"Curd",1.0e-03
"Cureton",2.0e-03
"Curiel",2.0e-03
"Curl",2.0e-03
"Curlee",1.0e-03
"Curley",5.0e-03
"Curnutt",1.0e-03
"Curran",9.0e-03
"Curren",1.0e-03
"Current",1.0e-03
"Currey",1.0e-03
"Currie",7.0e-03
"Currier",5.0e-03
"Currin",2.0e-03
"Curry",0.03
"Curtin",3.0e-03
"Curtis",0.04
"Curtiss",2.0e-03
"Curto",1.0e-03
"Curtsinger",1.0e-03
"Cusack",1.0e-03
"Cushing",2.0e-03
"Cushman",3.0e-03
"Cusick",2.0e-03
"Cusson",1.0e-03
"Custard",1.0e-03
"Custer",4.0e-03
"Custis",1.0e-03
"Custodio",1.0e-03
"Cusumano",1.0e-03
"Cuthbert",1.0e-03
"Cuthbertson",1.0e-03
"Cutler",6.0e-03
"Cutlip",1.0e-03
"Cutrer",1.0e-03
"Cutright",1.0e-03
"Cutshall",1.0e-03
"Cutshaw",1.0e-03
"Cutter",2.0e-03
"Cutting",1.0e-03
"Cutts",1.0e-03
"Cuyler",1.0e-03
"Cybulski",1.0e-03
"Cypert",1.0e-03
"Cyphers",1.0e-03
"Cyr",6.0e-03
"Cyrus",1.0e-03
"Czajkowski",1.0e-03
"Czapla",1.0e-03
"Czarnecki",1.0e-03
"Czech",1.0e-03
"Czerwinski",1.0e-03
"Dabbs",2.0e-03
"Dabney",3.0e-03
"Dabrowski",1.0e-03
"Dacosta",2.0e-03
"Dacus",1.0e-03
"Daddario",1.0e-03
"Dade",1.0e-03
"Daggett",2.0e-03
"Dagostino",2.0e-03
"Dahl",8.0e-03
"Dahlberg",1.0e-03
"Dahle",1.0e-03
"Dahlen",1.0e-03
"Dahlgren",1.0e-03
"Dahlin",1.0e-03
"Dahlke",1.0e-03
"Dahlquist",1.0e-03
"Dahlstrom",1.0e-03
"Dahmen",1.0e-03
"Dahms",1.0e-03
"Daigle",6.0e-03
"Daigneault",1.0e-03
"Daigre",1.0e-03
"Dail",1.0e-03
"Dailey",0.01
"Daily",4.0e-03
"Dake",1.0e-03
"Dale",0.01
"Dales",1.0e-03
"Dalessandro",1.0e-03
"Dalessio",1.0e-03
"Daley",8.0e-03
"Dalke",1.0e-03
"Dall",1.0e-03
"Dallas",4.0e-03
"Dalley",1.0e-03
"Dalrymple",2.0e-03
"Dalton",0.01
"Daluz",1.0e-03
"Daly",9.0e-03
"Dalzell",1.0e-03
"Dam",1.0e-03
"Damato",2.0e-03
"Dambrosio",1.0e-03
"Dame",2.0e-03
"Dameron",2.0e-03
"Dames",1.0e-03
"Damian",1.0e-03
"Damiani",1.0e-03
"Damiano",1.0e-03
"Damico",4.0e-03
"Damm",1.0e-03
"Dammann",1.0e-03
"Damon",3.0e-03
"Damore",1.0e-03
"Dampier",1.0e-03
"Damron",3.0e-03
"Dan",1.0e-03
"Dana",2.0e-03
"Danaher",1.0e-03
"Dance",1.0e-03
"Dancer",1.0e-03
"Dancy",3.0e-03
"Dandrea",2.0e-03
"Dandridge",2.0e-03
"Dane",1.0e-03
"Danek",1.0e-03
"Danford",1.0e-03
"Danforth",2.0e-03
"Dang",3.0e-03
"Dangelo",3.0e-03
"Dangerfield",1.0e-03
"Daniel",0.03
"Daniell",1.0e-03
"Daniels",0.06
"Danielson",4.0e-03
"Danis",1.0e-03
"Danko",1.0e-03
"Danley",2.0e-03
"Dann",1.0e-03
"Danna",1.0e-03
"Danner",4.0e-03
"Danos",1.0e-03
"Dansby",2.0e-03
"Dansereau",1.0e-03
"Dant",1.0e-03
"Dantonio",1.0e-03
"Dantzler",2.0e-03
"Dao",1.0e-03
"Darbonne",1.0e-03
"Darby",7.0e-03
"Darcy",1.0e-03
"Dardar",2.0e-03
"Darden",7.0e-03
"Dare",1.0e-03
"Dargan",1.0e-03
"Dark",1.0e-03
"Darley",1.0e-03
"Darling",7.0e-03
"Darlington",1.0e-03
"Darnall",1.0e-03
"Darnell",8.0e-03
"Darosa",1.0e-03
"Darr",2.0e-03
"Darrah",1.0e-03
"Darrell",1.0e-03
"Darrington",1.0e-03
"Darrow",2.0e-03
"Darst",1.0e-03
"Dart",1.0e-03
"Darwin",1.0e-03
"Das",1.0e-03
"Dash",1.0e-03
"Dasher",1.0e-03
"Dashiell",1.0e-03
"Dashner",1.0e-03
"Dasilva",3.0e-03
"Dates",1.0e-03
"Dattilo",1.0e-03
"Daub",1.0e-03
"Daubert",1.0e-03
"Daugherty",0.01
"Daughtery",1.0e-03
"Daughtrey",1.0e-03
"Daughtry",3.0e-03
"Daulton",1.0e-03
"Daum",1.0e-03
"Dauphin",1.0e-03
"Davalos",1.0e-03
"Dave",1.0e-03
"Davenport",0.02
"Daves",1.0e-03
"Davey",2.0e-03
"David",0.01
"Davidson",0.04
"Davie",1.0e-03
"Davies",0.01
"Davila",0.01
"Davin",1.0e-03
"Davis",0.48
"Davison",8.0e-03
"Davisson",1.0e-03
"Davy",1.0e-03
"Daw",1.0e-03
"Dawe",1.0e-03
"Dawes",2.0e-03
"Dawkins",8.0e-03
"Dawley",1.0e-03
"Dawson",0.03
"Day",0.04
"Daye",2.0e-03
"Days",1.0e-03
"Dayton",3.0e-03
"Deacon",1.0e-03
"Deady",1.0e-03
"Deakins",1.0e-03
"Deal",9.0e-03
"Dealba",1.0e-03
"Dean",0.04
"Deanda",2.0e-03
"Deane",2.0e-03
"Deangelis",2.0e-03
"Deangelo",2.0e-03
"Deans",2.0e-03
"Dear",2.0e-03
"Dearborn",2.0e-03
"Deardorff",1.0e-03
"Dearing",2.0e-03
"Dearman",1.0e-03
"Dearmond",1.0e-03
"Dearth",1.0e-03
"Deas",2.0e-03
"Deason",2.0e-03
"Deatherage",1.0e-03
"Deaton",6.0e-03
"Deaver",1.0e-03
"Deavers",1.0e-03
"Debellis",1.0e-03
"Deberry",3.0e-03
"Deblois",1.0e-03
"Debnam",1.0e-03
"Deboer",2.0e-03
"Debolt",1.0e-03
"Debord",1.0e-03
"Debose",2.0e-03
"Debusk",1.0e-03
"Decamp",1.0e-03
"Decarlo",2.0e-03
"Decaro",1.0e-03
"Decastro",2.0e-03
"Decesare",1.0e-03
"Dechant",1.0e-03
"Decicco",1.0e-03
"Deck",2.0e-03
"Deckard",2.0e-03
"Decker",0.01
"Deckert",1.0e-03
"Declue",1.0e-03
"Decosta",2.0e-03
"Decoteau",2.0e-03
"Dedeaux",1.0e-03
"Dedmon",1.0e-03
"Dedrick",1.0e-03
"Dee",2.0e-03
"Deeds",1.0e-03
"Deegan",1.0e-03
"Deel",1.0e-03
"Deem",1.0e-03
"Deemer",1.0e-03
"Deems",1.0e-03
"Deen",2.0e-03
"Deer",1.0e-03
"Deering",2.0e-03
"Dees",4.0e-03
"Deese",2.0e-03
"Deeter",1.0e-03
"Defalco",1.0e-03
"Defazio",1.0e-03
"Defelice",1.0e-03
"Defeo",1.0e-03
"Defilippo",1.0e-03
"Defoor",1.0e-03
"Deford",1.0e-03
"Deforest",1.0e-03
"Deforge",1.0e-03
"Defrancisco",1.0e-03
"Defranco",1.0e-03
"Defreitas",1.0e-03
"Degarmo",1.0e-03
"Degen",1.0e-03
"Degennaro",1.0e-03
"Degeorge",1.0e-03
"Degnan",1.0e-03
"Degraff",1.0e-03
"Degraffenreid",1.0e-03
"Degraw",1.0e-03
"Degree",1.0e-03
"Degregorio",1.0e-03
"Degroat",1.0e-03
"Degroot",1.0e-03
"Deguzman",2.0e-03
"Dehaan",1.0e-03
"Dehart",4.0e-03
"Dehaven",2.0e-03
"Deherrera",1.0e-03
"Dehn",1.0e-03
"Dehner",1.0e-03
"Dehoyos",1.0e-03
"Deines",1.0e-03
"Deitch",1.0e-03
"Deitz",1.0e-03
"Dejean",1.0e-03
"Dejesus",0.01
"Dejohn",1.0e-03
"Dejong",1.0e-03
"Dekker",1.0e-03
"Delacerda",1.0e-03
"Delacruz",0.01
"Delafuente",2.0e-03
"Delagarza",4.0e-03
"Delahoussaye",1.0e-03
"Delamora",1.0e-03
"Delancey",1.0e-03
"Delaney",0.01
"Delano",2.0e-03
"Delany",1.0e-03
"Delao",1.0e-03
"Delapaz",2.0e-03
"Delapena",1.0e-03
"Delariva",1.0e-03
"Delarosa",0.01
"Delatorre",5.0e-03
"Delatte",1.0e-03
"Delaughter",1.0e-03
"Delaune",1.0e-03
"Delavega",1.0e-03
"Delay",1.0e-03
"Delbosque",1.0e-03
"Delcambre",1.0e-03
"Delcastillo",1.0e-03
"Delcid",1.0e-03
"Delee",1.0e-03
"Deleo",1.0e-03
"Deleon",0.02
"Delfino",1.0e-03
"Delgadillo",3.0e-03
"Delgado",0.03
"Delia",1.0e-03
"Delima",1.0e-03
"Delisle",2.0e-03
"Delk",2.0e-03
"Dell",3.0e-03
"Dellinger",4.0e-03
"Delmonte",1.0e-03
"Deloach",5.0e-03
"Deloatch",1.0e-03
"Deloera",1.0e-03
"Deloney",1.0e-03
"Delong",6.0e-03
"Delorenzo",1.0e-03
"Delorme",1.0e-03
"Delosreyes",1.0e-03
"Delossantos",4.0e-03
"Delozier",1.0e-03
"Delp",2.0e-03
"Delph",1.0e-03
"Delreal",1.0e-03
"Delrio",2.0e-03
"Delrosario",1.0e-03
"Deltoro",1.0e-03
"Deluca",5.0e-03
"Delucia",1.0e-03
"Deluna",2.0e-03
"Delvalle",4.0e-03
"Delvecchio",1.0e-03
"Demaio",1.0e-03
"Demar",1.0e-03
"Demarco",4.0e-03
"Demaree",1.0e-03
"Demarest",1.0e-03
"Demaria",1.0e-03
"Demars",1.0e-03
"Demartini",1.0e-03
"Demartino",1.0e-03
"Demasi",1.0e-03
"Dematteo",1.0e-03
"Demby",1.0e-03
"Demello",2.0e-03
"Demelo",1.0e-03
"Dement",2.0e-03
"Demeo",1.0e-03
"Demers",3.0e-03
"Demery",1.0e-03
"Deming",2.0e-03
"Demko",1.0e-03
"Demmer",1.0e-03
"Demoss",2.0e-03
"Demott",1.0e-03
"Demps",1.0e-03
"Dempsey",0.01
"Dempster",1.0e-03
"Demuth",1.0e-03
"Denault",1.0e-03
"Denby",1.0e-03
"Dendy",2.0e-03
"Dengler",1.0e-03
"Denham",4.0e-03
"Denis",2.0e-03
"Denison",2.0e-03
"Denker",1.0e-03
"Denman",2.0e-03
"Denmark",1.0e-03
"Denn",1.0e-03
"Dennard",2.0e-03
"Dennett",1.0e-03
"Denney",4.0e-03
"Dennie",1.0e-03
"Denning",3.0e-03
"Dennis",0.03
"Dennison",7.0e-03
"Denniston",1.0e-03
"Denny",7.0e-03
"Densmore",2.0e-03
"Denson",6.0e-03
"Dent",6.0e-03
"Denton",0.01
"Denzer",1.0e-03
"Depalma",1.0e-03
"Depasquale",1.0e-03
"Depaul",1.0e-03
"Depaz",1.0e-03
"Depew",2.0e-03
"Depp",1.0e-03
"Depriest",2.0e-03
"Depue",1.0e-03
"Deputy",1.0e-03
"Depuy",1.0e-03
"Deramus",1.0e-03
"Derby",2.0e-03
"Dermody",1.0e-03
"Deroche",1.0e-03
"Derosa",3.0e-03
"Derose",1.0e-03
"Derosier",1.0e-03
"Derossett",1.0e-03
"Derouen",1.0e-03
"Derr",3.0e-03
"Derrick",4.0e-03
"Derrickson",1.0e-03
"Derrico",1.0e-03
"Derringer",1.0e-03
"Derry",2.0e-03
"Derryberry",1.0e-03
"Dery",1.0e-03
"Desai",2.0e-03
"Desalvo",1.0e-03
"Desantiago",1.0e-03
"Desantis",3.0e-03
"Deschamp",1.0e-03
"Deschamps",1.0e-03
"Deschenes",1.0e-03
"Descoteaux",1.0e-03
"Deshazo",1.0e-03
"Deshields",1.0e-03
"Deshong",1.0e-03
"Deshotel",1.0e-03
"Desilets",1.0e-03
"Desilva",2.0e-03
"Desimone",3.0e-03
"Desir",1.0e-03
"Desjardins",2.0e-03
"Deskins",1.0e-03
"Deslauriers",1.0e-03
"Desmarais",2.0e-03
"Desmond",2.0e-03
"Desoto",1.0e-03
"Desousa",1.0e-03
"Desouza",1.0e-03
"Despain",1.0e-03
"Despres",1.0e-03
"Desrochers",2.0e-03
"Desroches",1.0e-03
"Desrosiers",2.0e-03
"Dessert",1.0e-03
"Destefano",2.0e-03
"Detrick",1.0e-03
